Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13901,Countdown Vampires,PS,1999,Adventure,Namco Bandai Games,0.02,0.01,0,0,0.04
13908,Battle Hunter,PS,1999,Strategy,Midas Interactive Entertainment,0.02,0.01,0,0,0.04
13921,Konami Arcade Classics,PS,1999,Misc,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13977,Mr. Driller,PS,1999,Puzzle,Namco Bandai Games,0.02,0.01,0,0,0.04
14050,Deception III: Dark Delusion,PS,1999,Role-Playing,Tecmo Koei,0.02,0.01,0,0,0.04
14446,Dancing Blade II: Tears of Eden,PS,1999,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14496,Charlie Blasts Territory,N64,1999,Action,Kemco,0.02,0.01,0,0,0.03
14818,Renegade Racers,PS,1999,Racing,Interplay,0.01,0.01,0,0,0.03
15056,Board Game: Top Shop,PS,1999,Misc,Success,0.01,0.01,0,0,0.02
15091,RayCrisis: Series Termination,PS,1999,Shooter,JVC,0.01,0.01,0,0,0.02
15163,Jojo's Bizarre Adventure,PS,1999,Fighting,Virgin Interactive,0.01,0.01,0,0,0.02
15375,Super Bowling,N64,1999,Sports,Athena,0.02,0,0,0,0.02
15385,Silent Bomber,PS,1999,Action,Virgin Interactive,0.01,0.01,0,0,0.02
15682,The Longest Journey,PC,1999,Adventure,Empire Interactive,0,0.01,0,0,0.02
15939,Iron Soldier 3,PS,1999,Simulation,Telegames,0.01,0.01,0,0,0.02
16138,Vanark,PS,1999,Shooter,Jaleco,0.01,0.01,0,0,0.01
16196,K-1 Grand Prix,PS,1999,Fighting,Jaleco,0.01,0.01,0,0,0.01
16198,Legoland,PC,1999,Action,LEGO Media,0,0.01,0,0,0.01
16242,Builder's Block,PS,1999,Strategy,EON Digital Entertainment,0.01,0,0,0,0.01
16509,Samurai Shodown: Warrios Rage,PS,1999,Fighting,SNK,0.01,0,0,0,0.01
16586,Carmageddon 64,N64,1999,Action,Virgin Interactive,0.01,0,0,0,0.01
180,Madden NFL 2004,PS2,N/A,Sports,Electronic Arts,4.26,0.26,0.01,0.71,5.23
378,FIFA Soccer 2004,PS2,N/A,Sports,Electronic Arts,0.59,2.36,0.04,0.51,3.49
432,LEGO Batman: The Videogame,Wii,N/A,Action,Warner Bros. Interactive Entertainment,1.86,1.02,0,0.29,3.17
471,wwe Smackdown vs. Raw 2006,PS2,N/A,Fighting,N/A,1.57,1.02,0,0.41,3
608,Space Invaders,2600,N/A,Shooter,Atari,2.36,0.14,0,0.03,2.53
625,Rock Band,X360,N/A,Misc,Electronic Arts,1.93,0.34,0,0.21,2.48
650,Frogger's Adventures: Temple of the Frog,GBA,N/A,Adventure,Konami Digital Entertainment,2.15,0.18,0,0.07,2.39
653,LEGO Indiana Jones: The Original Adventures,Wii,N/A,Action,LucasArts,1.54,0.63,0,0.22,2.39
713,Call of Duty 3,Wii,N/A,Shooter,Activision,1.19,0.84,0,0.23,2.26
784,Rock Band,Wii,N/A,Misc,MTV Games,1.35,0.56,0,0.2,2.11
1128,Call of Duty: Black Ops,PC,N/A,Shooter,Activision,0.58,0.81,0,0.24,1.63
1135,Rock Band,PS3,N/A,Misc,Electronic Arts,0.99,0.41,0,0.22,1.62
1305,Triple Play 99,PS,N/A,Sports,N/A,0.81,0.55,0,0.1,1.46
1435,LEGO Harry Potter: Years 5-7,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.76,0.47,0,0.13,1.36
1500,LEGO Batman: The Videogame,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0,0.28,1.32
1515,Adventure,2600,N/A,Adventure,Atari,1.21,0.08,0,0.01,1.3
1587,Combat,2600,N/A,Action,Atari,1.17,0.07,0,0.01,1.25
1651,NASCAR Thunder 2003,PS2,N/A,Racing,Unknown,0.6,0.46,0,0.16,1.22
1699,Hitman 2: Silent Assassin,XB,N/A,Action,Eidos Interactive,0.76,0.38,0,0.05,1.19
1839,Rock Band,PS2,N/A,Misc,Electronic Arts,0.71,0.06,0,0.35,1.11
1992,Legacy of Kain: Soul Reaver,PS,N/A,Action,Eidos Interactive,0.58,0.4,0,0.07,1.04
2021,Donkey Kong Land III,GB,N/A,Platform,Nintendo,0.68,0.31,0,0.04,1.03
2088,LEGO Harry Potter: Years 5-7,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.51,0.39,0,0.09,0.99
2115,Air-Sea Battle,2600,N/A,Shooter,Atari,0.91,0.06,0,0.01,0.98
2116,Suikoden III,PS2,N/A,Role-Playing,Unknown,0.29,0.23,0.38,0.08,0.98
2136,Yakuza 4,PS3,N/A,Action,Sega,0.15,0.14,0.63,0.05,0.97
2147,LEGO Harry Potter: Years 5-7,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.36,0.45,0,0.16,0.97
2175,Wheel of Fortune,PS2,N/A,Misc,Unknown,0.47,0.36,0,0.12,0.95
2288,Namco Museum,XB,N/A,Misc,Unknown,0.77,0.11,0,0.04,0.91
2297,Rhythm Heaven,Wii,N/A,Misc,Unknown,0.13,0,0.77,0.01,0.9
2417,The Lord of the Rings: War in the North,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.25,0.45,0.01,0.15,0.86
2424,The Lord of the Rings: War in the North,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.52,0.26,0,0.08,0.86
2486,Madden NFL 07,PSP,N/A,Sports,Unknown,0.77,0.03,0,0.04,0.83
2499,MLB SlugFest 20-03,PS2,N/A,Sports,Unknown,0.41,0.32,0,0.11,0.83
2530,Shaun White Snowboarding,X360,N/A,Sports,Ubisoft,0.48,0.26,0,0.08,0.82
2588,PES 2009: Pro Evolution Soccer,PSP,N/A,Sports,Konami Digital Entertainment,0.04,0.33,0.26,0.17,0.8
2778,Madden NFL 11,Wii,N/A,Sports,Unknown,0.7,0,0,0.05,0.74
2788,WarioWare: Twisted!,GBA,N/A,Puzzle,Unknown,0.16,0.06,0.5,0.02,0.74
2840,LEGO Harry Potter: Years 5-7,DS,N/A,Action,Warner Bros. Interactive Entertainment,0.35,0.3,0,0.07,0.72
2949,Test Drive Unlimited 2,X360,N/A,Racing,Atari,0.3,0.32,0,0.07,0.69
3051,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GBA,N/A,Action,Disney Interactive Studios,0.48,0.18,0,0.01,0.67
3143,Test Drive Unlimited 2,PS3,N/A,Racing,Atari,0.16,0.35,0.01,0.12,0.64
3196,Monster Hunter 2,PS2,N/A,Role-Playing,Capcom,0,0,0.63,0,0.63
3219,Advance Wars: Days of Ruin,DS,N/A,Strategy,Nintendo,0.44,0.13,0,0.06,0.63
3240,Metal Gear Solid 2: Substance,XB,N/A,Action,Konami Digital Entertainment,0.38,0.22,0,0.03,0.62
3348,The Golden Compass,Wii,N/A,Action,Sega,0.26,0.28,0,0.07,0.6
3423,Madden NFL 06,X360,N/A,Sports,Electronic Arts,0.54,0,0.01,0.03,0.59
3470,NASCAR: Dirt to Daytona,PS2,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58
3503,Madden NFL 2002,XB,N/A,Sports,Unknown,0.53,0.02,0,0.03,0.58
3717,Def Jam: Fight for NY,XB,N/A,Fighting,Electronic Arts,0.43,0.1,0,0.02,0.54
3755,NBA Street Vol. 2,GC,N/A,Sports,Electronic Arts,0.41,0.11,0,0.01,0.54
3882,Fishing Derby,2600,N/A,Sports,Activision,0.48,0.03,0,0.01,0.51
3954,Wet,X360,N/A,Shooter,Bethesda Softworks,0.23,0.21,0.01,0.05,0.5
4147,Sonic the Hedgehog,PS3,N/A,Platform,N/A,0,0.48,0,0,0.48
4153,Karate,2600,N/A,Fighting,Ultravision,0.44,0.03,0,0,0.47
4201,Tiger Woods PGA Tour 07,Wii,N/A,Sports,Electronic Arts,0.43,0,0,0.04,0.47
4234,Circus Atari,2600,N/A,Action,Atari,0.43,0.03,0,0,0.46
4332,The Chronicles of Riddick: Escape from Butcher Bay,XB,N/A,Shooter,Vivendi Games,0.32,0.11,0,0.02,0.45
4380,Maze Craze: A Game of Cops 'n Robbers,2600,N/A,Action,Atari,0.42,0.02,0,0,0.45
4382,Silent Hill: Homecoming,X360,N/A,Action,Konami Digital Entertainment,0.25,0.16,0,0.04,0.45
4471,Super Breakout,2600,N/A,Puzzle,Atari,0.41,0.03,0,0,0.44
4474,Robert Ludlum's The Bourne Conspiracy,X360,N/A,Action,Vivendi Games,0.26,0.14,0,0.04,0.44
4538,NHL Slapshot,Wii,N/A,Sports,Unknown,0.4,0,0,0.02,0.43
4685,TERA,PC,N/A,Role-Playing,Unknown,0.24,0.12,0,0.05,0.41
4793,LEGO Harry Potter: Years 5-7,3DS,N/A,Action,Warner Bros. Interactive Entertainment,0.18,0.19,0,0.04,0.4
4799,NFL GameDay 2003,PS2,N/A,Sports,Unknown,0.2,0.15,0,0.05,0.4
4860,Silent Hill: Homecoming,PS3,N/A,Action,Konami Digital Entertainment,0.18,0.15,0,0.06,0.4
4867,Harvest Moon: Save the Homeland,PS2,N/A,Simulation,Unknown,0.19,0.15,0,0.05,0.4
4936,Robert Ludlum's The Bourne Conspiracy,PS3,N/A,Action,Vivendi Games,0.18,0.14,0,0.06,0.39
5063,Hangman,2600,N/A,Puzzle,Atari,0.35,0.02,0,0,0.38
5080,The Golden Compass,PSP,N/A,Action,Sega,0.11,0.16,0,0.1,0.38
5164,NBA Live 2003,XB,N/A,Sports,Electronic Arts,0.31,0.04,0,0.01,0.36
5173,Bejeweled 3,DS,N/A,Puzzle,Unknown,0.32,0.02,0,0.03,0.36
5197,Cubix Robots for Everyone: Clash 'n' Bash,GBA,N/A,Action,Unknown,0.26,0.1,0,0.01,0.36
5198,Tropico 4,X360,N/A,Strategy,Kalypso Media,0.2,0.13,0,0.03,0.36
5242,Tomb Raider (2013),PC,N/A,Action,Square Enix,0.06,0.25,0,0.05,0.36
5304,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),Wii,N/A,Action,N/A,0.15,0.05,0.14,0.01,0.35
5510,Custom Robo,N64,N/A,Role-Playing,Nintendo,0,0,0.29,0.04,0.33
5620,Final Fantasy XI,PS2,N/A,Role-Playing,Unknown,0.08,0.06,0.15,0.02,0.32
5627,Singularity,X360,N/A,Shooter,Unknown,0.24,0.05,0,0.02,0.32
5659,Dragster,2600,N/A,Racing,Activision,0.3,0.02,0,0,0.32
5671,All-Star Baseball 2005,PS2,N/A,Sports,Unknown,0.16,0.12,0,0.04,0.32
5771,Star Wars Jedi Knight II: Jedi Outcast,XB,N/A,Shooter,Activision,0.23,0.07,0,0.01,0.31
5800,Slot Machine,2600,N/A,Action,Atari,0.29,0.02,0,0,0.31
5840,Shrek the Third,DS,N/A,Action,Activision,0.26,0.02,0,0.02,0.3
5863,The Dukes of Hazzard II: Daisy Dukes It Out,PS,N/A,Racing,Unknown,0.17,0.11,0,0.02,0.3
5872,Disgaea 3: Absence of Detention,PSV,N/A,Role-Playing,Nippon Ichi Software,0.13,0.06,0.07,0.04,0.3
5903,NBA Live 2003,GC,N/A,Sports,Electronic Arts,0.23,0.06,0,0.01,0.3
5915,Harvest Moon: The Tale of Two Towns,3DS,N/A,Simulation,Unknown,0.28,0,0,0.02,0.3
6044,Nicktoons: Battle for Volcano Island,GC,N/A,Action,Unknown,0.22,0.06,0,0.01,0.29
6127,Haven: Call of the King,PS2,N/A,Platform,Midway Games,0.14,0.11,0,0.04,0.28
6155,Unreal Championship 2: The Liandri Conflict,XB,N/A,Shooter,Midway Games,0.22,0.05,0,0.01,0.28
6197,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GC,N/A,Action,Disney Interactive Studios,0.22,0.06,0,0.01,0.28
6213,Pac-Man Fever,GC,N/A,Misc,Unknown,0.21,0.06,0,0.01,0.28
6274,The Legend of Zelda: The Minish Cap(weekly JP sales),GBA,N/A,Action,N/A,0,0,0.27,0.01,0.27
6285,Indy 500,2600,N/A,Racing,Atari,0.26,0.01,0,0,0.27
6316,Gun,X360,N/A,Shooter,Activision,0.24,0.01,0,0.02,0.27
6318,Flag Capture,2600,N/A,Action,Atari,0.25,0.02,0,0,0.27
6321,LEGO Harry Potter: Years 5-7,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.1,0.11,0,0.06,0.27
6403,Rock Revolution,PS3,N/A,Misc,Unknown,0.25,0,0,0.02,0.27
6498,Jonah Lomu Rugby Challenge,PS3,N/A,Sports,Home Entertainment Suppliers,0,0.2,0,0.06,0.26
6649,College Hoops 2K6,PS2,N/A,Sports,Unknown,0.12,0.1,0,0.03,0.25
6779,Mega Man X Collection,PS2,N/A,Misc,Unknown,0.12,0.09,0,0.03,0.24
6808,BioShock 2,PC,N/A,Shooter,Take-Two Interactive,0.02,0.19,0,0.04,0.24
6834,Singularity,PS3,N/A,Shooter,Unknown,0.17,0.04,0.01,0.03,0.24
6921,Danganronpa: Trigger Happy Havoc,PSP,N/A,Misc,Unknown,0,0,0.24,0,0.24
6928,DanceDanceRevolution II,Wii,N/A,Misc,Konami Digital Entertainment,0.22,0,0,0.02,0.24
6939,Tony Hawk's Downhill Jam,Wii,N/A,Sports,Activision,0.21,0,0,0.02,0.24
6968,Big Beach Sports 2,Wii,N/A,Sports,THQ,0.09,0.12,0,0.03,0.23
6970,Jet X20,PS2,N/A,Racing,Unknown,0.11,0.09,0,0.03,0.23
7037,Tribes: Aerial Assault,PS2,N/A,Shooter,Unknown,0.11,0.09,0,0.03,0.23
7183,Move Fitness,PS3,N/A,Sports,Sony Computer Entertainment,0,0.17,0,0.05,0.22
7215,LEGO Harry Potter: Years 5-7,PC,N/A,Action,Warner Bros. Interactive Entertainment,0.05,0.14,0,0.03,0.22
7353,Yu Yu Hakusho: Dark Tournament,PS2,N/A,Fighting,N/A,0.1,0.08,0,0.03,0.21
7371,Ghostbusters II,2600,N/A,Action,Activision,0.2,0.01,0,0,0.21
7372,Breakaway IV,2600,N/A,Puzzle,Sears,0.2,0.01,0,0,0.21
7384,Robotech: Battlecry,XB,N/A,Shooter,Unknown,0.16,0.05,0,0.01,0.21
7408,Valkyria Chronicles III: Unrecorded Chronicles,PSP,N/A,Strategy,Sega,0,0,0.21,0,0.21
7425,WRC: FIA World Rally Championship,PS3,N/A,Racing,Black Bean Games,0,0.15,0.01,0.05,0.21
7617,Famista 64,N64,N/A,Sports,Namco Bandai Games,0,0,0.17,0.03,0.2
7650,Dead Space 3,PC,N/A,Action,Electronic Arts,0.02,0.15,0,0.02,0.2
7722,Test Drive Unlimited 2,PC,N/A,Racing,Atari,0.05,0.11,0,0.03,0.2
7910,Pet Zombies,3DS,N/A,Simulation,Majesco Entertainment,0.18,0,0,0.01,0.19
7948,Star Trek: Legacy,X360,N/A,Simulation,Ubisoft,0.14,0.03,0,0.02,0.19
8046,Trauma Team,Wii,N/A,Simulation,Unknown,0.15,0,0.02,0.01,0.18
8088,Backbreaker,X360,N/A,Sports,Unknown,0.17,0,0,0.01,0.18
8159,Twisted Metal: Small Brawl,PS,N/A,Action,Unknown,0.1,0.07,0,0.01,0.18
8169,Otomedius Excellent,X360,N/A,Shooter,Unknown,0.13,0,0.04,0.01,0.18
8206,NBA Starting Five,PS2,N/A,Sports,Unknown,0.09,0.07,0,0.02,0.18
8225,Teen Titans,GBA,N/A,Action,Unknown,0.13,0.05,0,0,0.17
8315,Backbreaker,PS3,N/A,Sports,Unknown,0.16,0,0,0.01,0.17
8336,James Cameron's Dark Angel,PS2,N/A,Action,Universal Interactive,0.08,0.07,0,0.02,0.17
8378,Sword of the Samurai,PS2,N/A,Fighting,Ubisoft,0,0,0.17,0,0.17
8441,Splatterhouse,PS3,N/A,Action,Namco Bandai Games,0.13,0.02,0,0.02,0.17
8555,Alone in the Dark: The New Nightmare,PS,N/A,Adventure,Infogrames,0.09,0.06,0,0.01,0.16
8622,Vegas Party,Wii,N/A,Misc,Unknown,0.15,0,0,0.01,0.16
8709,Jurassic Park: The Game,X360,N/A,Action,Unknown,0.15,0,0,0.01,0.16
8762,Home Run,2600,N/A,Sports,Atari,0.14,0.01,0,0,0.15
8901,eJay Clubworld,PS2,N/A,Misc,Empire Interactive,0.07,0.06,0,0.02,0.15
8931,All-Star Baseball 2005,XB,N/A,Sports,Unknown,0.11,0.03,0,0.01,0.15
9083,Our House Party!,Wii,N/A,Simulation,Unknown,0.13,0,0,0.01,0.14
9153,WCW Backstage Assault,N64,N/A,Action,Unknown,0.11,0.03,0,0,0.14
9173,Bejeweled 3,PS3,N/A,Puzzle,Unknown,0.13,0,0,0.01,0.14
9253,Bejeweled 3,X360,N/A,Puzzle,Unknown,0.13,0,0,0.01,0.14
9312,Disney's Cinderella: Magical Dreams,GBA,N/A,Platform,Disney Interactive Studios,0.1,0.04,0,0,0.14
9394,Transworld Surf,XB,N/A,Sports,Atari,0.1,0.03,0,0,0.13
9477,Street Fighter IV,PC,N/A,Fighting,Capcom,0.07,0.04,0,0.02,0.13
9524,Nintendo Puzzle Collection,GC,N/A,Puzzle,Unknown,0,0,0.13,0,0.13
9669,Charm Girls Club: My Fashion Mall,DS,N/A,Simulation,Unknown,0.12,0,0,0.01,0.12
9694,WRC: FIA World Rally Championship,X360,N/A,Racing,Black Bean Games,0,0.1,0,0.02,0.12
9744,Record of Agarest War Zero,PS3,N/A,Strategy,Ghostlight,0.09,0,0.03,0.01,0.12
9751,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,N/A,Strategy,N/A,0,0,0.12,0,0.12
9771,Saru! Get You! Million Monkeys,PS2,N/A,Platform,Unknown,0,0,0.12,0,0.12
9817,Street Hoops,GC,N/A,Sports,Unknown,0.09,0.02,0,0,0.12
9822,Godzilla: Destroy All Monsters Melee,XB,N/A,Fighting,Unknown,0.09,0.03,0,0,0.12
9823,The Daring Game for Girls,DS,N/A,Adventure,Unknown,0.11,0,0,0.01,0.12
9842,Rocksmith,PC,N/A,Misc,Unknown,0.06,0.04,0,0.01,0.12
9870,Major League Baseball 2K6,PSP,N/A,Sports,Unknown,0.11,0,0,0.01,0.12
9983,Happy Feet Two,DS,N/A,Action,Warner Bros. Interactive Entertainment,0.09,0.02,0,0.01,0.12
10047,Star Trek: Conquest,PS2,N/A,Strategy,Bethesda Softworks,0.06,0.04,0,0.01,0.11
10274,GiFTPiA,GC,N/A,Role-Playing,Unknown,0,0,0.11,0,0.11
10364,Disney's Chicken Little: Ace In Action,Wii,N/A,Shooter,Disney Interactive Studios,0.1,0,0,0.01,0.11
10467,Happy Feet Two,PS3,N/A,Action,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.1
10496,Atsumare! Power Pro Kun no DS Koushien,DS,N/A,Sports,N/A,0,0,0.1,0,0.1
10561,My Healthy Cooking Coach,DS,N/A,Simulation,Unknown,0.09,0,0,0.01,0.1
10692,Happy Feet Two,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.08,0.01,0,0.01,0.1
10760,Luminous Arc 2 (JP sales),DS,N/A,Role-Playing,Unknown,0,0,0.1,0,0.1
10794,The Daring Game for Girls,Wii,N/A,Adventure,Unknown,0.09,0,0,0.01,0.1
10831,Egg Monster Hero,DS,N/A,Role-Playing,Square Enix,0,0,0.09,0,0.09
10981,Samurai Shodown Anthology,PSP,N/A,Fighting,Ignition Entertainment,0.08,0,0,0.01,0.09
10999,Demon Chaos,PS2,N/A,Action,Konami Digital Entertainment,0,0,0.09,0,0.09
11078,Action Man-Operation Extreme,PS,N/A,Action,N/A,0.05,0.03,0,0.01,0.09
11110,Super Puzzle Fighter II,GBA,N/A,Puzzle,Capcom,0.06,0.02,0,0,0.09
11144,Happy Feet Two,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.07,0.01,0,0.01,0.09
11325,Charm Girls Club: My Fashion Show,DS,N/A,Simulation,Unknown,0.08,0,0,0.01,0.08
11333,Get Fit with Mel B,X360,N/A,Sports,Black Bean Games,0,0.07,0,0.01,0.08
11378,Face Racers: Photo Finish,3DS,N/A,Racing,Majesco Entertainment,0.08,0,0,0,0.08
11411,Zero: Tsukihami no Kamen,Wii,N/A,Action,Nintendo,0,0,0.08,0,0.08
11457,The Hidden,3DS,N/A,Adventure,Unknown,0.08,0,0,0,0.08
11545,Rock Revolution,Wii,N/A,Misc,Unknown,0.07,0,0,0.01,0.08
11575,Dead Island: Riptide,PC,N/A,Action,Deep Silver,0,0.07,0,0.01,0.08
11757,Mega Man Battle Network: Operation Shooting Star,DS,N/A,Role-Playing,Capcom,0,0,0.07,0,0.07
11800,Smashing Drive,GC,N/A,Racing,Unknown,0.06,0.01,0,0,0.07
11923,Dream Trigger 3D,3DS,N/A,Shooter,D3Publisher,0.04,0.02,0,0.01,0.07
11940,Tornado,DS,N/A,Action,Ignition Entertainment,0.07,0,0,0,0.07
11978,McFarlane's Evil Prophecy,PS2,N/A,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07
12017,Drake of the 99 Dragons,XB,N/A,Shooter,Unknown,0.05,0.01,0,0,0.07
12030,Port Royale 3,PS3,N/A,Simulation,Kalypso Media,0.06,0,0,0.01,0.07
12129,Build-A-Bear Workshop: Friendship Valley,Wii,N/A,Misc,Unknown,0.06,0,0,0,0.07
12131,Alex Rider: Stormbreaker,DS,N/A,Action,THQ,0.06,0,0,0,0.07
12137,Yoostar on MTV,X360,N/A,Misc,Unknown,0.06,0,0,0,0.07
12186,Rayman Arena,XB,N/A,Racing,Unknown,0.05,0.01,0,0,0.07
12214,National Geographic Challenge!,X360,N/A,Misc,Unknown,0.06,0,0,0,0.07
12240,Port Royale 3,X360,N/A,Simulation,Kalypso Media,0.06,0,0,0,0.07
12250,Jewel Link Chronicles: Mountains of Madness,DS,N/A,Puzzle,Avanquest,0,0.06,0,0.01,0.06
12489,Chou Soujuu Mecha MG,DS,N/A,Simulation,N/A,0,0,0.06,0,0.06
12519,Prinny: Can I Really Be The Hero? (US sales),PSP,N/A,Action,N/A,0.06,0,0,0,0.06
12533,Combat Elite: WWII Paratroopers,PS2,N/A,Shooter,Unknown,0.03,0.02,0,0.01,0.06
12628,Captain America: Super Soldier,Wii,N/A,Action,Sega,0.05,0,0,0,0.06
12668,Flip's Twisted World,Wii,N/A,Platform,Unknown,0.05,0,0,0,0.06
12711,Mobile Ops: The One Year War,X360,N/A,Simulation,Namco Bandai Games,0,0,0.06,0,0.06
12751,Tom Clancy's Rainbow Six: Critical Hour,XB,N/A,Shooter,Unknown,0.04,0.01,0,0,0.06
12809,GRID,DS,N/A,Racing,Codemasters,0.04,0.01,0,0,0.06
12827,Captain America: Super Soldier,DS,N/A,Action,Sega,0.05,0,0,0,0.05
12881,Reader Rabbit 2nd Grade,Wii,N/A,Misc,Unknown,0.05,0,0,0,0.05
12917,Mountain Bike Adrenaline,PS2,N/A,Sports,Unknown,0.03,0.02,0,0.01,0.05
12924,Tour de France 2011,X360,N/A,Racing,Focus Home Interactive,0,0.05,0,0.01,0.05
12931,Drill Dozer,GBA,N/A,Platform,Unknown,0.04,0.01,0,0,0.05
13057,Battle vs. Chess,PS3,N/A,Misc,TopWare Interactive,0,0.04,0,0.01,0.05
13158,The History Channel: Great Battles - Medieval,PS3,N/A,Strategy,Slitherine Software,0,0.04,0,0.01,0.05
13280,Monster Hunter Frontier Online,PS3,N/A,Role-Playing,N/A,0,0,0.05,0,0.05
13479,RollerCoaster Tycoon,PC,N/A,Strategy,Microprose,0.02,0.02,0,0.01,0.04
13667,GRID,PC,N/A,Racing,Codemasters,0,0.03,0,0.01,0.04
13674,B.L.U.E.: Legend of Water,PS,N/A,Adventure,N/A,0,0,0.04,0,0.04
13677,Luxor: Pharaoh's Challenge,Wii,N/A,Puzzle,Funsta,0.01,0.03,0,0,0.04
13735,NHL Hitz Pro,GC,N/A,Sports,Unknown,0.03,0.01,0,0,0.04
13872,Sega Rally 2006,PS2,N/A,Racing,Unknown,0,0,0.04,0,0.04
13964,World of Tanks,X360,N/A,Shooter,N/A,0,0.03,0,0,0.04
14048,Swords,Wii,N/A,Fighting,Unknown,0.03,0,0,0,0.04
14057,Half-Minute Hero 2,PSP,N/A,Role-Playing,Rising Star Games,0,0,0.04,0,0.04
14058,Clockwork Empires,PC,N/A,Strategy,Unknown,0,0.03,0,0,0.04
14089,Housekeeping,DS,N/A,Action,N/A,0,0,0.04,0,0.04
14100,Major League Baseball 2K8,PSP,N/A,Sports,Unknown,0.03,0,0,0,0.03
14162,Sabre Wulf,GBA,N/A,Platform,THQ,0.02,0.01,0,0,0.03
14276,Beyond the Labyrinth,3DS,N/A,Role-Playing,Unknown,0,0,0.03,0,0.03
14299,Bikkuriman Daijiten,DS,N/A,Misc,N/A,0,0,0.03,0,0.03
14315,Majesty 2: The Fantasy Kingdom Sim,X360,N/A,Simulation,Unknown,0.03,0,0,0,0.03
14380,Fullmetal Alchemist: Brotherhood,PSP,N/A,Action,Unknown,0,0,0.03,0,0.03
14476,Combat Elite: WWII Paratroopers,XB,N/A,Shooter,Unknown,0.02,0.01,0,0,0.03
14525,Samurai Spirits: Tenkaichi Kenkakuden,PS2,N/A,Fighting,Unknown,0,0,0.03,0,0.03
14586,Battle vs. Chess,PC,N/A,Misc,TopWare Interactive,0,0.02,0,0.01,0.03
14679,Tom and Jerry in War of the Whiskers,XB,N/A,Fighting,Unknown,0.02,0.01,0,0,0.03
14699,Super Duper Sumos,GBA,N/A,Action,Unknown,0.02,0.01,0,0,0.03
14852,Legacy of Ys: Books I & II,DS,N/A,Role-Playing,Unknown,0.02,0,0,0,0.03
14858,The King of Fighters: Maximum Impact - Maniax,XB,N/A,Fighting,Unknown,0.02,0.01,0,0,0.03
14879,Combat Wings: The Great Battles of WWII,Wii,N/A,Simulation,City Interactive,0.02,0,0,0,0.03
14928,Tube Slider,GC,N/A,Racing,Unknown,0.02,0,0,0,0.02
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,N/A,Adventure,N/A,0,0,0.02,0,0.02
15000,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15001,Payout Poker & Casino,PSP,N/A,Misc,Unknown,0.02,0,0,0,0.02
15002,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15200,Saint,Wii,N/A,Shooter,Unknown,0.02,0,0,0,0.02
15211,Steal Princess,DS,N/A,Platform,Unknown,0.02,0,0,0,0.02
15264,Mario Tennis,3DS,N/A,Sports,N/A,0,0,0.02,0,0.02
15319,Runaway: A Twist of Fate,DS,N/A,Adventure,Focus Home Interactive,0,0.02,0,0,0.02
15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,N/A,Racing,Unknown,0,0,0.02,0,0.02
15582,Cabela's Alaskan Adventure,PS2,N/A,Sports,Unknown,0.01,0.01,0,0,0.02
15609,Writing and Speaking Beautiful Japanese DS,DS,N/A,Misc,Unknown,0,0,0.02,0,0.02
15655,Virtua Quest,PS2,N/A,Role-Playing,Unknown,0.01,0.01,0,0,0.02
15700,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,N/A,Misc,Konami Digital Entertainment,0,0,0.02,0,0.02
15720,Without Warning,XB,N/A,Shooter,Capcom,0.01,0,0,0,0.02
15742,Football Manager 2007,X360,N/A,Sports,Sega,0,0.01,0,0,0.02
15814,Ferrari: The Race Experience,Wii,N/A,Racing,System 3 Arcade Software,0,0.01,0,0,0.02
15868,PDC World Championship Darts 2008,DS,N/A,Sports,Unknown,0.01,0,0,0,0.02
15879,Dinotopia: The Sunstone Odyssey,GC,N/A,Action,Unknown,0.01,0,0,0,0.02
15881,Dance! It's Your Stage,Wii,N/A,Misc,DTP Entertainment,0,0.01,0,0,0.02
